Time,Ref qz,Ref qy,Ref qx,Ref qw,Ref roll,Ref pitch,Ref yaw,Aptos roll,Aptos pitch,Aptos yaw,Aptos qz,Aptos qy,Aptos qx,Aptos qw,,,,,,,
15.67157886,-0.115637989,-0.490188986,-0.078309,-0.016227005,-0.033403125,1.038573623,0.013300657,0.008,1.041,0.004,-0.115644713,-0.493733015,-0.004028948,-0.016256559,,,,,,,
15.68157886,-0.114607008,-0.488254011,-0.078144997,-0.015717996,-0.033193592,1.034116268,0.013814688,0.012,1.036,0.008,-0.115550758,-0.492720895,-0.004022283,-0.015859951,,,,,,,
15.69157886,-0.113545985,-0.486308008,-0.077913001,-0.015342994,-0.03293648,1.029614568,0.013986349,0.015,1.034,0.01,-0.114045185,-0.492163463,-0.003022962,-0.015419316,,,,,,,
15.70157886,-0.112472029,-0.484376013,-0.077606998,-0.015078006,-0.032724362,1.025123,0.013929844,0.018,1.029,0.014,-0.113046505,-0.489805451,-0.00201593,-0.01508557,,,,,,,
15.71157886,-0.111402006,-0.482448012,-0.077293999,-0.014831005,-0.032508597,1.020644307,0.013833523,0.02,1.026,0.016,-0.112063636,-0.487463,-0.00201462,-0.014939154,,,,,,,
15.72157886,-0.110326977,-0.480500013,-0.076971002,-0.014579995,-0.032319952,1.016120911,0.013760328,0.018,1.019,0.015,-0.110903306,-0.484311289,-0.002007571,-0.01462205,,,,,,,
15.73157886,-0.109232993,-0.47852999,-0.076615997,-0.014380006,-0.032124206,1.011543155,0.01355958,0.014,1.014,0.012,-0.110004286,-0.482722806,-0.001009847,-0.014509054,,,,,,,
15.74157886,-0.108087988,-0.476493984,-0.076210998,-0.014272003,-0.031868037,1.006804824,0.01309681,0.011,1.008,0.01,-0.109042096,-0.478081523,-0.001008888,-0.014308079,,,,,,,
15.75157886,-0.106892974,-0.474361002,-0.075773001,-0.014165996,-0.031639148,1.001841664,0.012622118,0.01,1.003,0.01,-0.107700663,-0.476300983,-0.001006231,-0.014274017,,,,,,,
15.76157886,-0.105671973,-0.472160995,-0.075328998,-0.014033003,-0.031429946,0.996733606,0.012206555,0.01,0.999,0.009,-0.106258954,-0.47635085,0,-0.014089922,,,,,,,
15.77157886,-0.104419978,-0.469895005,-0.074859999,-0.013908995,-0.031237025,0.991473258,0.011767626,0.008,0.995,0.008,-0.104699557,-0.473737449,0,-0.013955532,,,,,,,
15.78157886,-0.103126974,-0.467550993,-0.074376002,-0.013812004,-0.030988287,0.9860425,0.011219502,0.006,0.99,0.006,-0.103919726,-0.471623299,0,-0.013905624,,,,,,,
15.79157886,-0.101798029,-0.465122998,-0.073868997,-0.013706995,-0.030767202,0.980421007,0.010690212,0.005,0.987,0.005,-0.102025574,-0.469728073,0,-0.013766131,,,,,,,
15.80157886,-0.100433023,-0.462605,-0.073347002,-0.013577996,-0.030571228,0.974601567,0.010211706,0.004,0.982,0.005,-0.101386067,-0.466417834,0,-0.013617366,,,,,,,
15.81157886,-0.099010975,-0.459978998,-0.072792001,-0.013481004,-0.030346703,0.968540907,0.009620905,0.003,0.978,0.003,-0.09931628,-0.465645407,0,-0.013562002,,,,,,,
15.82157886,-0.097529025,-0.457253993,-0.072166003,-0.013461007,-0.030144906,0.962241769,0.00884676,0,0.973,0.001,-0.097571472,-0.464601446,0,-0.013511342,,,,,,,
15.83157886,-0.09598902,-0.45441699,-0.071497999,-0.013486995,-0.029922888,0.955689132,0.007936716,0,0.968,0,-0.096729708,-0.460829185,0,-0.013542416,,,,,,,
15.84157886,-0.094414027,-0.451494992,-0.070812002,-0.013520999,-0.029693639,0.948953867,0.006991625,0,0.964,0.001,-0.095344755,-0.460490747,0,-0.013541611,,,,,,,
15.85157886,-0.092826993,-0.448520005,-0.070123002,-0.013545005,-0.029466873,0.942111194,0.006068468,0,0.958,0.001,-0.092861027,-0.453398276,0,-0.013570243,,,,,,,
15.86157886,-0.091239007,-0.445508987,-0.069434002,-0.013548,-0.029263157,0.935200334,0.005206585,-0.001,0.952,0,-0.091787134,-0.454313661,0,-0.013588973,,,,,,,
15.87157886,-0.089664013,-0.442488998,-0.068763003,-0.013534008,-0.029042453,0.928289533,0.004382372,-0.002,0.947,-0.001,-0.089837627,-0.450693054,0,-0.013608278,,,,,,,
15.88157886,-0.088116975,-0.439482987,-0.068108998,-0.013483999,-0.028851995,0.92142725,0.00366807,-0.002,0.941,-0.001,-0.088486268,-0.445164916,0,-0.013513444,,,,,,,
15.89157886,-0.086596997,-0.436477989,-0.067478999,-0.013376994,-0.02869132,0.914584994,0.003109694,-0.003,0.933,-0.002,-0.087341445,-0.44019482,0,-0.013506305,,,,,,,
15.90157886,-0.085109026,-0.433485985,-0.066886,-0.013208998,-0.028533937,0.907797217,0.002701283,-0.001,0.927,-0.001,-0.085946796,-0.44087775,0,-0.013256792,,,,,,,
15.91157886,-0.083654017,-0.430518001,-0.066313997,-0.013007997,-0.028390583,0.901079178,0.002389431,0,0.919,0,-0.083817127,-0.434464123,0,-0.013110291,,,,,,,
15.92157886,-0.082203002,-0.427531004,-0.065745004,-0.012805997,-0.028235508,0.894331813,0.002077103,0,0.911,0,-0.08252312,-0.431273316,0,-0.012913602,,,,,,,
15.93157886,-0.08075002,-0.424515009,-0.065176003,-0.012604995,-0.028067691,0.887533128,0.001756191,0,0.904,0,-0.081258358,-0.430916378,0,-0.012667419,,,,,,,
15.94157886,-0.079306991,-0.421490014,-0.064597003,-0.012399999,-0.027935762,0.8807199,0.001467943,0,0.897,0,-0.079386867,-0.425236375,0,-0.012508547,,,,,,,
15.95157886,-0.077856989,-0.418422997,-0.064015001,-0.012189997,-0.027798714,0.873826504,0.001184941,0,0.889,0,-0.078579535,-0.422486099,0,-0.012258145,,,,,,,
15.96157886,-0.076405973,-0.415325999,-0.063426003,-0.011982007,-0.027666513,0.866875708,0.000900746,0,0.883,0.001,-0.077075371,-0.419665937,0,-0.012034378,,,,,,,
15.97157886,-0.074959011,-0.412203997,-0.062835,-0.011763005,-0.027545715,0.859880507,0.000648737,0,0.877,0,-0.075275227,-0.417215346,0,-0.011764849,,,,,,,
15.98157886,-0.073514016,-0.409063011,-0.062247001,-0.011557994,-0.027393997,0.852858007,0.000353337,0,0.869,0.001,-0.073816697,-0.414147983,0,-0.011581425,,,,,,,
15.99157886,-0.072079988,-0.405932009,-0.061657999,-0.011392994,-0.027208846,0.845869184,-3.67E-05,0,0.863,0.001,-0.072517349,-0.410580299,0.001004968,-0.011455895,,,,,,,
16.00157886,-0.070645006,-0.402785987,-0.061044,-0.011266006,-0.027043115,0.838849425,-0.000498056,0,0.856,0.001,-0.071108458,-0.404057163,0.001000309,-0.011291862,,,,,,,
16.01157886,-0.069188983,-0.399599999,-0.060376,-0.011215998,-0.026911857,0.83173573,-0.001116514,0,0.849,0.001,-0.069503017,-0.40197757,0.001008487,-0.01122762,,,,,,,
16.02157886,-0.067688019,-0.396346003,-0.059631001,-0.011298997,-0.026793737,0.824461818,-0.002032518,0,0.841,0,-0.067803026,-0.400197257,0.002003931,-0.011380912,,,,,,,
16.03157886,-0.066136987,-0.39300099,-0.058834001,-0.011507003,-0.0266243,0.816988051,-0.003257274,-0.002,0.833,0,-0.066553521,-0.397822658,0.003004793,-0.011613298,,,,,,,
16.04157886,-0.064577014,-0.389634013,-0.058003999,-0.011793001,-0.026455896,0.809468269,-0.004647255,-0.003,0.826,-0.001,-0.064606338,-0.392657439,0.003012784,-0.01180722,,,,,,,
16.05157886,-0.063023002,-0.386287987,-0.057142999,-0.012176005,-0.026289476,0.801996589,-0.006235599,-0.004,0.818,-0.001,-0.063178013,-0.389516297,0.004038942,-0.012208828,,,,,,,
16.06157886,-0.06148103,-0.382981986,-0.056253001,-0.012668995,-0.026119288,0.794614315,-0.008048057,-0.008,0.81,-0.004,-0.061763998,-0.384782361,0.005009111,-0.012746076,,,,,,,
16.07157886,-0.059969993,-0.379747003,-0.055342998,-0.013242005,-0.025976086,0.787389219,-0.009999037,-0.01,0.802,-0.007,-0.060189757,-0.378663465,0.005040149,-0.013291829,,,,,,,
16.08157886,-0.058481009,-0.376560986,-0.054414,-0.013884006,-0.025857806,0.780274808,-0.012070894,-0.011,0.794,-0.008,-0.058526234,-0.376629667,0.005002384,-0.013935662,,,,,,,
16.09157886,-0.057000012,-0.37340501,-0.053470001,-0.014632998,-0.025704311,0.773232877,-0.014373779,-0.014,0.785,-0.01,-0.057067539,-0.370076304,0.006055263,-0.014675774,,,,,,,
16.10157886,-0.055480988,-0.370202005,-0.052452002,-0.015557004,-0.025554601,0.766079307,-0.017055034,-0.016,0.776,-0.013,-0.055507261,-0.368910006,0.008029586,-0.015642714,,,,,,,
16.11157886,-0.053940983,-0.366950989,-0.051449001,-0.016590996,-0.025258662,0.758843899,-0.020028114,-0.017,0.767,-0.014,-0.054415198,-0.366000735,0.009019598,-0.016697855,,,,,,,
16.12157886,-0.052427979,-0.363698006,-0.050461002,-0.017560003,-0.025025129,0.751619399,-0.022818327,-0.018,0.759,-0.015,-0.052801522,-0.363866401,0.009032062,-0.017613595,,,,,,,
16.13157886,-0.050965996,-0.360448003,-0.049546,-0.018352,-0.024821352,0.744433165,-0.025193453,-0.021,0.752,-0.018,-0.051000564,-0.360366343,0.007053494,-0.018373347,,,,,,,
16.14157886,-0.049545021,-0.35718599,-0.048698001,-0.018976001,-0.024638766,0.737252414,-0.027182817,-0.026,0.745,-0.022,-0.049871745,-0.356705803,0.006026271,-0.018987161,,,,,,,
16.15157886,-0.048154027,-0.353893012,-0.047908001,-0.019454999,-0.024461944,0.7300331,-0.028846979,-0.031,0.739,-0.026,-0.048318422,-0.353455066,0.005036121,-0.019493446,,,,,,,
16.16157886,-0.046789021,-0.350573987,-0.047155,-0.019820003,-0.024310522,0.722778499,-0.030246019,-0.029,0.733,-0.026,-0.047241093,-0.352663519,0.005048494,-0.019846648,,,,,,,
16.17157886,-0.04544601,-0.347232997,-0.046422001,-0.020087002,-0.024208672,0.715493321,-0.031409025,-0.025,0.728,-0.024,-0.045503725,-0.348971218,0.004030935,-0.020196884,,,,,,,
16.18157886,-0.044090004,-0.343793988,-0.045697998,-0.020309998,-0.024092967,0.708013058,-0.032486677,-0.023,0.722,-0.023,-0.044190423,-0.346593189,0.004015059,-0.020474596,,,,,,,
16.19157886,-0.042685003,-0.340187997,-0.044950001,-0.020546002,-0.023957765,0.700184464,-0.033616304,-0.02,0.717,-0.021,-0.042951179,-0.344232972,0.003022046,-0.020574857,,,,,,,
16.20157886,-0.041205974,-0.336360991,-0.044149,-0.020825995,-0.023821674,0.691887736,-0.034866333,-0.018,0.712,-0.019,-0.041605572,-0.341453667,0.004009627,-0.020926199,,,,,,,
16.21157886,-0.039691002,-0.332374007,-0.043326002,-0.021086006,-0.02369881,0.683260262,-0.036081314,-0.015,0.707,-0.017,-0.039800082,-0.339878573,0.004026095,-0.021195668,,,,,,,
16.22157886,-0.038175018,-0.328289986,-0.042509001,-0.021274997,-0.023595875,0.67444241,-0.037137508,-0.014,0.7,-0.016,-0.038512657,-0.33479666,0.003018972,-0.021293345,,,,,,,
16.23157886,-0.03666702,-0.324138999,-0.041710999,-0.021402998,-0.023484927,0.6655038,-0.038064241,-0.014,0.694,-0.015,-0.036926539,-0.332286509,0.003001866,-0.021522107,,,,,,,
16.24157886,-0.03516999,-0.319941998,-0.040922999,-0.021491004,-0.023377286,0.65648675,-0.03890109,-0.015,0.688,-0.016,-0.035281868,-0.32492016,0.003002649,-0.021574969,,,,,,,
16.25157886,-0.033696027,-0.315728009,-0.040146001,-0.021552993,-0.02327125,0.647449315,-0.039670706,-0.014,0.679,-0.015,-0.033738431,-0.320154338,0.003006738,-0.02175544,,,,,,,
16.26157886,-0.032233984,-0.311500013,-0.039363999,-0.021639003,-0.023164289,0.638396442,-0.040484428,-0.012,0.67,-0.014,-0.032496566,-0.316615203,0.00301407,-0.021719617,,,,,,,
16.27157886,-0.030781002,-0.307255,-0.038571998,-0.021765007,-0.023055151,0.629319668,-0.041376352,-0.012,0.661,-0.013,-0.031036368,-0.311223345,0.003026882,-0.021951254,,,,,,,
16.28157886,-0.029349,-0.302987993,-0.037787002,-0.021864994,-0.022954244,0.620211244,-0.042200327,-0.011,0.652,-0.012,-0.029482861,-0.306702906,0.003021032,-0.021888284,,,,,,,
16.2916084,-0.02793798,-0.298671991,-0.03703,-0.021875007,-0.022848213,0.611022413,-0.042831182,-0.011,0.642,-0.012,-0.028048145,-0.303490535,0.002009452,-0.022002613,,,,,,,
16.30157886,-0.026537986,-0.294277996,-0.036286,-0.021807997,-0.022746742,0.601687968,-0.043296337,-0.011,0.632,-0.011,-0.026720927,-0.298085482,0.002010291,-0.02189683,,,,,,,
16.31157886,-0.025150986,-0.289846003,-0.035546999,-0.021730004,-0.022635,0.592290103,-0.043736458,-0.011,0.622,-0.011,-0.025353274,-0.292341516,0.002004189,-0.021806217,,,,,,,
16.32157886,-0.023812027,-0.285488993,-0.034818001,-0.021641998,-0.022547267,0.583063126,-0.044128656,-0.01,0.613,-0.01,-0.023899097,-0.288092529,0.003005841,-0.021718914,,,,,,,
16.33157886,-0.022534997,-0.281246006,-0.034111999,-0.021521999,-0.022483911,0.574090421,-0.044423103,-0.008,0.603,-0.009,-0.022681335,-0.2846529,0.002014591,-0.021643487,,,,,,,
16.34157886,-0.021312029,-0.277087003,-0.033422001,-0.021354003,-0.022457007,0.565306127,-0.044586897,-0.008,0.594,-0.008,-0.021324492,-0.279535929,0.002013063,-0.021446268,,,,,,,
16.35157886,-0.020131977,-0.272987992,-0.032761,-0.021159006,-0.022411617,0.556664765,-0.044684172,-0.008,0.584,-0.008,-0.020222029,-0.27553872,0.002013807,-0.021365931,,,,,,,
16.36157886,-0.018999012,-0.268947989,-0.032132998,-0.020899994,-0.022361163,0.548164606,-0.044634104,-0.008,0.573,-0.007,-0.019124749,-0.271422638,0.00200937,-0.021039378,,,,,,,
16.37157886,-0.017909975,-0.264968008,-0.031532001,-0.020596994,-0.02230452,0.539805055,-0.04447937,-0.007,0.563,-0.006,-0.018044595,-0.265652148,0.00201653,-0.020778691,,,,,,,
16.38157886,-0.016842992,-0.261040986,-0.030929999,-0.020364998,-0.022228181,0.531564415,-0.044466495,-0.007,0.553,-0.005,-0.016862833,-0.261493506,0.00302223,-0.020557404,,,,,,,
16.39157886,-0.015813978,-0.257218003,-0.030329,-0.020178003,-0.022165423,0.523547411,-0.044526815,-0.007,0.544,-0.005,-0.01593041,-0.257603188,0.003021458,-0.02025948,,,,,,,
16.40157886,-0.014839978,-0.253529996,-0.029751999,-0.019981993,-0.02211074,0.515822053,-0.044545173,-0.006,0.536,-0.004,-0.014886246,-0.250816065,0.00302629,-0.019983574,,,,,,,
16.41157886,-0.013883026,-0.249847993,-0.029177001,-0.019785998,-0.022056185,0.508117437,-0.044557094,-0.005,0.527,-0.003,-0.013984676,-0.247563525,0.003000421,-0.019903548,,,,,,,
16.42157886,-0.01292202,-0.246118993,-0.028580999,-0.019636003,-0.02200512,0.500318766,-0.044663906,-0.007,0.518,-0.003,-0.012945835,-0.245278554,0.003016677,-0.019668822,,,,,,,
16.43157886,-0.011972995,-0.242361993,-0.027987,-0.019468008,-0.021952037,0.492470831,-0.044730186,-0.007,0.508,-0.003,-0.01205725,-0.241568637,0.003008917,-0.019610695,,,,,,,
16.44157886,-0.011040003,-0.238591,-0.027399,-0.019276006,-0.021896401,0.484603822,-0.044743538,-0.007,0.5,-0.002,-0.01105389,-0.237595131,0.0030072,-0.019425721,,,,,,,
16.45157886,-0.010121019,-0.234812006,-0.02681,-0.019081993,-0.021843027,0.476727962,-0.044747352,-0.007,0.492,-0.002,-0.010198309,-0.233404731,0.00301964,-0.019269347,,,,,,,
16.46157886,-0.009222002,-0.231033996,-0.026226001,-0.018868996,-0.021791264,0.468862534,-0.044705152,-0.008,0.485,-0.002,-0.00923337,-0.22990912,0.003007682,-0.018934543,,,,,,,
16.47157886,-0.008354993,-0.227308005,-0.025661999,-0.018639995,-0.021725873,0.461115748,-0.044621229,-0.008,0.478,-0.002,-0.008430639,-0.226049906,0.003018019,-0.018737809,,,,,,,
16.48157886,-0.007549019,-0.223709002,-0.025148001,-0.018314002,-0.021651043,0.453647584,-0.044320345,-0.008,0.47,-0.002,-0.007557856,-0.221082613,0.002010342,-0.018407946,,,,,,,
16.49157886,-0.006804974,-0.220235005,-0.024679,-0.017874999,-0.021581987,0.446450979,-0.043766498,-0.008,0.463,-0.001,-0.006855579,-0.218845178,0.002014529,-0.017890419,,,,,,,
16.50157886,-0.006092997,-0.216815993,-0.024217,-0.017400993,-0.021532647,0.439372748,-0.043125629,-0.008,0.455,-0.001,-0.006125292,-0.215188821,0.002018345,-0.017426649,,,,,,,
16.51157886,-0.00538698,-0.213385001,-0.023742,-0.016949995,-0.02149188,0.432272464,-0.042528868,-0.007,0.447,-0.001,-0.005425757,-0.212919166,0.002008571,-0.017095544,,,,,,,
16.52157886,-0.004677029,-0.209907994,-0.023247,-0.016548006,-0.021450322,0.425078839,-0.042033434,-0.006,0.439,0,-0.004719968,-0.208825092,0.003005099,-0.016609766,,,,,,,
16.53157886,-0.003958018,-0.206355006,-0.022736,-0.016175,-0.02139882,0.41773355,-0.041604757,-0.005,0.432,0,-0.003970791,-0.204912356,0.003000491,-0.01633597,,,,,,,
16.54157886,-0.00323698,-0.202737004,-0.022218,-0.015815003,-0.021330481,0.410260975,-0.041208267,-0.005,0.425,0.001,-0.003268972,-0.201646721,0.003026158,-0.015895207,,,,,,,
16.55157886,-0.002519996,-0.199084997,-0.021682,-0.015480993,-0.0212745,0.402719885,-0.040860176,-0.005,0.418,0.001,-0.002529413,-0.198876016,0.003006538,-0.015565228,,,,,,,
16.56157886,-0.001822979,-0.195458993,-0.021147,-0.015139995,-0.021227486,0.395237595,-0.04049015,-0.006,0.412,0.001,-0.001834921,-0.194935474,0.003006552,-0.015206923,,,,,,,
16.57157886,-0.001153977,-0.191894993,-0.020624001,-0.014799995,-0.021175876,0.387889028,-0.040112018,-0.006,0.405,0.002,-0.00115573,-0.191149042,0.003021813,-0.014858667,,,,,,,
16.58157886,-0.000502975,-0.188389003,-0.020103,-0.014501004,-0.02112245,0.38066414,-0.039810419,-0.006,0.398,0.002,-0.000503941,-0.186639286,0.004035498,-0.014518147,,,,,,,
16.59157886,0.000138013,-0.184899002,-0.019586001,-0.014244003,-0.021048456,0.373478562,-0.039592981,-0.007,0.391,0.002,0.000138154,-0.183168895,0.004005475,-0.014376765,,,,,,,
16.60157886,0.000766008,-0.181409001,-0.019067001,-0.013991995,-0.020976327,0.366297036,-0.03938055,-0.006,0.383,0.002,-0.005042761,-0.179126837,0.004000183,-0.014114305,,,,,,,
16.61157886,0.001382022,-0.177891999,-0.018547,-0.013711004,-0.020907467,0.359065592,-0.039106607,-0.006,0.375,0.002,-0.005006741,-0.177274887,0.004031495,-0.013813859,,,,,,,
16.62157886,0.001982002,-0.174312994,-0.018021001,-0.013346998,-0.020859471,0.351710677,-0.038658142,-0.007,0.367,0.002,-0.004033241,-0.173716827,0.003017932,-0.013427629,,,,,,,
16.63157886,0.002580969,-0.170641005,-0.017480999,-0.01296,-0.02081356,0.344169289,-0.038165092,-0.008,0.36,0.002,-0.004011353,-0.170383482,0.00301505,-0.013034089,,,,,,,
16.64157886,0.003185003,-0.166884005,-0.016918,-0.012608005,-0.020769678,0.336455643,-0.037744999,-0.008,0.353,0.002,-0.004023998,-0.166741387,0.004009967,-0.012632532,,,,,,,
16.65157886,0.00378099,-0.163090006,-0.016348001,-0.012253,-0.020725997,0.328671187,-0.037318229,-0.008,0.348,0.002,-0.00400605,-0.164097239,0.003020456,-0.012337932,,,,,,,
16.66157886,0.004358976,-0.159320995,-0.015778,-0.011913,-0.020683825,0.320941657,-0.036914587,-0.006,0.342,0.003,-0.004024837,-0.159631619,0.003020395,-0.012025181,,,,,,,
16.67157886,0.004918008,-0.155606002,-0.015209,-0.011602996,-0.020646596,0.313325882,-0.036562919,-0.007,0.335,0.003,-0.004027958,-0.156299998,0.00401777,-0.011617307,,,,,,,
16.68157886,0.005458026,-0.151920006,-0.014644,-0.011299996,-0.020607485,0.305773795,-0.036218405,-0.007,0.328,0.003,-0.0040168,-0.152189275,0.004029904,-0.011308867,,,,,,,
16.69157886,0.005979984,-0.148241997,-0.014087,-0.010977997,-0.020559216,0.298244536,-0.035832166,-0.007,0.32,0.003,-0.003001737,-0.147157212,0.004018661,-0.011018832,,,,,,,
16.70157886,0.006477027,-0.144562006,-0.01353,-0.010595007,-0.020527054,0.290714115,-0.035313368,-0.007,0.312,0.003,-0.003013516,-0.143630061,0.003004551,-0.010657887,,,,,,,
16.71157886,0.00694999,-0.140869007,-0.012973,-0.010142995,-0.020507915,0.283160418,-0.034647703,-0.007,0.303,0.003,-0.002000172,-0.140866898,0.003029242,-0.010165748,,,,,,,
16.72157886,0.007411985,-0.137136996,-0.012412,-0.009676008,-0.020483427,0.27553165,-0.033951044,-0.008,0.296,0.003,-0.002019197,-0.137786645,0.004038126,-0.009691256,,,,,,,
16.73157886,0.007864981,-0.133365005,-0.01184,-0.009214996,-0.020461183,0.267823666,-0.03326416,-0.008,0.288,0.003,-0.001003663,-0.134058572,0.004037504,-0.009247745,,,,,,,
16.74157886,0.008299975,-0.129629001,-0.01128,-0.008767007,-0.020419184,0.260195524,-0.032599687,-0.007,0.282,0.003,-0.001000765,-0.130088604,0.004015372,-0.0088355,,,,,,,
16.75157886,0.008703022,-0.126016006,-0.010729,-0.008310003,-0.020399904,0.252818704,-0.031901836,-0.007,0.275,0.004,0,-0.125322419,0.004035511,-0.008345379,,,,,,,
16.76157886,0.009076982,-0.122510999,-0.010199,-0.007846994,-0.020372896,0.245666638,-0.031181574,-0.007,0.267,0.004,0,-0.121168285,0.004035032,-0.007901456,,,,,,,
16.77157886,0.009439974,-0.119052999,-0.009662,-0.007429002,-0.020360669,0.238609821,-0.030544996,-0.008,0.259,0.004,0.00100056,-0.118139757,0.004017326,-0.007437922,,,,,,,
16.78157886,0.009791999,-0.115602002,-0.009127,-0.007028995,-0.020338688,0.231570825,-0.029941559,-0.008,0.25,0.004,0.002001234,-0.113346979,0.004009183,-0.007087712,,,,,,,
16.79157886,0.010126977,-0.112135999,-0.008584,-0.006591005,-0.020332856,0.22450155,-0.029256344,-0.008,0.242,0.005,0.001000805,-0.109937389,0.004020075,-0.006629262,,,,,,,
16.80157886,0.010444014,-0.108672,-0.008031,-0.006126998,-0.020349443,0.217435017,-0.028511047,-0.008,0.234,0.005,0.001007704,-0.106320511,0.004012356,-0.006164576,,,,,,,
16.81157886,0.010737984,-0.105236001,-0.007487,-0.005620999,-0.020362142,0.210428834,-0.02767539,-0.009,0.227,0.005,0.002001914,-0.103155239,0.004014518,-0.005664514,,,,,,,
16.82157886,0.010998993,-0.101842999,-0.006958,-0.005015997,-0.020375224,0.203513622,-0.026632547,-0.009,0.22,0.005,0.002004041,-0.100316286,0.003019074,-0.005026578,,,,,,,
16.83157886,0.011226981,-0.098517999,-0.006443,-0.004333003,-0.020393053,0.196738526,-0.025422811,-0.008,0.213,0.005,0.001005461,-0.097828925,0.003019307,-0.00435946,,,,,,,
16.84157886,0.011426001,-0.095279001,-0.005948,-0.003600998,-0.020402715,0.190141723,-0.024106264,-0.008,0.207,0.005,0.001005639,-0.093846872,0.003013383,-0.003620457,,,,,,,
16.85157886,0.011612027,-0.092122003,-0.005449,-0.002903996,-0.020434072,0.183708742,-0.022851705,-0.008,0.2,0.006,0,-0.09064708,0.003000094,-0.002914916,,,,,,,
16.86157886,0.011778026,-0.089059003,-0.004966,-0.002204998,-0.020459032,0.177468985,-0.02158618,-0.007,0.194,0.006,0,-0.086709899,0.003005602,-0.002225049,,,,,,,
16.87157886,0.011921971,-0.086099997,-0.0045,-0.001490993,-0.020481627,0.171442166,-0.02028203,-0.006,0.187,0.007,-0.001001414,-0.083403316,0.003027661,-0.001504097,,,,,,,
16.88157886,0.012047975,-0.083282001,-0.004048,-0.000801994,-0.020514039,0.165700912,-0.019018173,-0.005,0.181,0.008,-0.001002497,-0.080018567,0.004025491,-0.000807944,,,,,,,
16.89157886,0.012164979,-0.080606997,-0.003621,-0.000174997,-0.020529805,0.160253644,-0.017873525,-0.006,0.173,0.008,-0.002018197,-0.076570585,0.005044817,-0.000175888,,,,,,,
16.90157886,0.012273996,-0.078059003,-0.003194,0.000388997,-0.020574303,0.15505971,-0.016845703,-0.006,0.167,0.009,-0.002000971,-0.073114648,0.005044203,0.000392775,,,,,,,
16.91157886,0.012379973,-0.075612999,-0.002783,0.000891002,-0.020608319,0.150075287,-0.015939236,-0.006,0.161,0.009,-0.002009739,-0.070405427,0.006031445,0.000896895,,,,,,,
16.92157886,0.012482016,-0.073219001,-0.002373,0.001353996,-0.020648604,0.145195574,-0.015107393,-0.008,0.153,0.009,-0.001002636,-0.067451604,0.006022562,0.001360815,,,,,,,
16.93157886,0.012578993,-0.070853002,-0.00196,0.001795994,-0.02069786,0.140371323,-0.014314174,-0.009,0.147,0.009,-0.001002581,-0.065208342,0.007054318,0.00181065,,,,,,,
16.94157886,0.012679009,-0.068481997,-0.001548,0.002187001,-0.020732665,0.135539338,-0.013624191,-0.011,0.141,0.009,-0.001000902,-0.063346304,0.007004853,0.002208657,,,,,,,
16.95157886,0.012787013,-0.066058002,-0.001118,0.002523007,-0.020773929,0.13059859,-0.013047218,-0.011,0.136,0.009,-0.001007966,-0.06024074,0.007057322,0.002547978,,,,,,,
16.96157886,0.01289597,-0.063629001,-0.000679,0.002817007,-0.020823218,0.125646383,-0.012553215,-0.012,0.131,0.009,-0.001009199,-0.058338854,0.007057096,0.002818613,,,,,,,
16.97157886,0.013004987,-0.061216999,-0.000244,0.003067003,-0.020862946,0.120730773,-0.012146473,-0.013,0.127,0.009,-0.001008539,-0.055502467,0.007036743,0.003097609,,,,,,,
16.98157886,0.013120024,-0.058803,0.000172,0.003252001,-0.02085489,0.115819983,-0.011873245,-0.014,0.121,0.008,-0.001004426,-0.0532395,0.007000814,0.003263105,,,,,,,
16.99157886,0.013233988,-0.056407999,0.000622,0.003398003,-0.020915298,0.110936224,-0.011672258,-0.014,0.116,0.008,0,-0.050165722,0.007041912,0.003418147,,,,,,,
17.00157886,0.013340025,-0.054063998,0.00105,0.003545003,-0.020949554,0.106161438,-0.011467933,-0.014,0.111,0.008,0,-0.048244722,0.007062491,0.003559239,,,,,,,
17.01157886,0.013437002,-0.051775001,0.001485,0.003691005,-0.021016201,0.101493195,-0.011259556,-0.015,0.106,0.007,0,-0.046397467,0.007050108,0.003711026,,,,,,,
17.02157886,0.013524978,-0.049548998,0.001895,0.003838004,-0.021054996,0.096958354,-0.011046171,-0.015,0.101,0.007,0,-0.043331426,0.007035837,0.003848916,,,,,,,
17.03157886,0.013592987,-0.047431,0.002283,0.004039006,-0.021092782,0.092643395,-0.010717392,-0.014,0.096,0.007,0,-0.041330899,0.006028249,0.004061086,,,,,,,
17.04157886,0.013645022,-0.045416001,0.002657,0.004278006,-0.021141483,0.08853595,-0.010305643,-0.014,0.092,0.006,0,-0.039117521,0.00605243,0.004304888,,,,,,,
17.05157886,0.013699977,-0.043434002,0.003027,0.004466997,-0.02118809,0.084496334,-0.009993076,-0.014,0.087,0.006,0,-0.037211489,0.007016498,0.004476506,,,,,,,
17.06157886,0.013769,-0.041407,0.003396,0.004557999,-0.021207649,0.080370747,-0.009880304,-0.014,0.083,0.006,0,-0.035145793,0.00705941,0.004593231,,,,,,,
17.07157886,0.013847022,-0.039331,0.003792,0.004592003,-0.02125844,0.076140828,-0.009883642,-0.013,0.079,0.006,0,-0.033064118,0.007020747,0.004601624,,,,,,,
